,index,Pictures,Label,Encoding,File_Path
289,3,"[[[228 208 199]
  [228 208 199]
  [228 208 199]
  ...
  [221 204 197]
  [229 212 205]
  [229 214 209]]

 [[228 208 199]
  [228 208 199]
  [228 208 199]
  ...
  [220 203 196]
  [228 211 204]
  [228 213 208]]

 [[227 207 198]
  [227 207 198]
  [227 207 198]
  ...
  [219 202 195]
  [227 210 203]
  [227 212 207]]

 ...

 [[255 254 255]
  [255 254 255]
  [255 254 255]
  ...
  [244 243 241]
  [244 240 239]
  [245 241 238]]

 [[241 242 244]
  [243 243 245]
  [244 244 246]
  ...
  [244 242 243]
  [242 238 237]
  [243 239 236]]

 [[248 248 250]
  [248 248 250]
  [249 249 251]
  ...
  [242 240 243]
  [244 242 245]
  [247 245 248]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0011.jpg
290,4,"[[[45 53 40]
  [36 42 32]
  [30 36 26]
  ...
  [15 17 14]
  [15 17 14]
  [21 23 20]]

 [[92 96 81]
  [36 40 26]
  [23 26 15]
  ...
  [20 22 17]
  [22 24 19]
  [22 24 19]]

 [[40 42 31]
  [31 33 22]
  [38 39 33]
  ...
  [28 31 24]
  [34 37 30]
  [30 33 26]]

 ...

 [[56 58 44]
  [51 53 39]
  [67 69 55]
  ...
  [27  9  0]
  [37 15  2]
  [38 11  0]]

 [[53 55 41]
  [54 56 42]
  [67 69 55]
  ...
  [40 30 21]
  [34 15  8]
  [31  8  2]]

 [[73 76 59]
  [76 78 64]
  [87 89 75]
  ...
  [56 62 52]
  [24 15  8]
  [31 10  5]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0005.jpg
291,5,"[[[130 115  60]
  [146 130  79]
  [151 134  90]
  ...
  [102  79  47]
  [119  98  69]
  [143 121  97]]

 [[115  99  40]
  [118 101  49]
  [122 101  56]
  ...
  [116  93  62]
  [146 122  96]
  [167 142 120]]

 [[138 118  57]
  [130 109  54]
  [127 103  55]
  ...
  [138 112  87]
  [166 139 118]
  [166 139 120]]

 ...

 [[123  99  61]
  [118  94  58]
  [142 118  82]
  ...
  [139 112  82]
  [177 150 121]
  [196 170 143]]

 [[ 84  60  22]
  [ 83  59  23]
  [113  89  53]
  ...
  [137 112  81]
  [ 97  72  42]
  [171 147 119]]

 [[ 93  69  31]
  [ 90  66  30]
  [ 93  69  33]
  ...
  [115  92  60]
  [111  88  57]
  [157 136 107]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0039.jpg
292,6,"[[[145 136 157]
  [145 136 155]
  [150 141 160]
  ...
  [140 132 143]
  [138 130 141]
  [139 132 140]]

 [[142 132 156]
  [146 137 158]
  [148 139 158]
  ...
  [133 125 136]
  [138 130 141]
  [144 136 147]]

 [[147 137 161]
  [149 140 161]
  [150 141 160]
  ...
  [126 118 129]
  [133 125 136]
  [137 129 140]]

 ...

 [[ 57  49  62]
  [ 51  43  56]
  [ 51  43  56]
  ...
  [123 113 122]
  [107  97 106]
  [101  91 100]]

 [[ 52  44  59]
  [ 46  38  53]
  [ 41  33  48]
  ...
  [115 105 116]
  [110 100 111]
  [ 99  89 100]]

 [[ 55  47  62]
  [ 46  38  53]
  [ 41  33  48]
  ...
  [116 106 117]
  [114 104 115]
  [105  95 106]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0013.jpg
293,7,"[[[12 12 12]
  [12 12 12]
  [12 12 12]
  ...
  [17 17 17]
  [18 18 18]
  [18 18 18]]

 [[12 12 12]
  [12 12 12]
  [12 12 12]
  ...
  [17 17 17]
  [18 18 18]
  [18 18 18]]

 [[12 12 12]
  [12 12 12]
  [12 12 12]
  ...
  [18 18 18]
  [18 18 18]
  [19 19 19]]

 ...

 [[57 64 48]
  [36 43 27]
  [30 37 21]
  ...
  [55 56 42]
  [48 49 35]
  [64 65 51]]

 [[55 62 46]
  [39 46 30]
  [39 46 30]
  ...
  [67 68 54]
  [57 58 44]
  [71 72 58]]

 [[55 62 44]
  [43 50 32]
  [49 56 38]
  ...
  [76 77 61]
  [63 64 48]
  [75 76 60]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0007.jpg
294,8,"[[[6 8 7]
  [0 2 1]
  [0 1 3]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[3 5 4]
  [0 2 1]
  [1 2 4]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[0 2 1]
  [0 2 1]
  [1 2 4]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 ...

 [[3 3 1]
  [8 7 5]
  [6 1 5]
  ...
  [2 2 2]
  [2 2 0]
  [1 1 0]]

 [[2 2 0]
  [8 7 5]
  [6 1 5]
  ...
  [2 2 2]
  [2 2 0]
  [1 1 0]]

 [[0 0 0]
  [7 6 4]
  [7 2 6]
  ...
  [2 2 2]
  [2 2 0]
  [1 1 0]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0006.jpg
295,9,"[[[247 247 245]
  [249 249 247]
  [252 252 250]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 253]
  [255 255 253]
  [255 255 253]
  ...
  [253 253 253]
  [253 253 253]
  [253 253 253]]

 [[246 246 244]
  [241 241 239]
  [235 235 233]
  ...
  [249 249 249]
  [249 249 249]
  [250 250 250]]

 ...

 [[254 254 254]
  [253 253 253]
  [250 250 250]
  ...
  [247 247 247]
  [250 250 250]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [253 253 253]
  ...
  [250 250 250]
  [252 252 252]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [254 254 254]
  ...
  [252 252 252]
  [251 251 251]
  [255 255 255]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0012.jpg
296,10,"[[[191 190 170]
  [187 186 166]
  [192 191 171]
  ...
  [207 201 189]
  [224 217 199]
  [201 193 172]]

 [[169 168 147]
  [218 217 197]
  [239 238 218]
  ...
  [255 255 241]
  [255 254 235]
  [228 220 197]]

 [[147 145 124]
  [131 130 109]
  [148 147 126]
  ...
  [255 255 239]
  [238 232 208]
  [197 190 162]]

 ...

 [[183 193 184]
  [199 209 200]
  [211 221 210]
  ...
  [243 241 242]
  [248 246 249]
  [255 254 255]]

 [[182 192 184]
  [195 205 196]
  [204 214 205]
  ...
  [230 228 229]
  [235 233 238]
  [255 253 255]]

 [[176 186 178]
  [182 192 183]
  [191 201 192]
  ...
  [255 254 255]
  [253 251 255]
  [251 248 255]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0016.jpg
297,11,"[[[ 97  80  72]
  [ 93  76  68]
  [ 99  80  73]
  ...
  [104  84  75]
  [111  88  82]
  [123 100  94]]

 [[105  88  80]
  [ 98  79  72]
  [108  89  82]
  ...
  [122 102  93]
  [106  86  79]
  [116  93  87]]

 [[137 118 111]
  [124 105  98]
  [133 115 105]
  ...
  [137 117 108]
  [ 99  79  72]
  [106  86  79]]

 ...

 [[123  95  84]
  [112  84  73]
  [106  79  72]
  ...
  [126 120 124]
  [ 65  63  66]
  [ 49  49  51]]

 [[105  85  87]
  [103  85  85]
  [ 95  80  75]
  ...
  [112 103 106]
  [ 99  89  90]
  [ 89  78  76]]

 [[103  83  85]
  [102  84  84]
  [ 97  82  77]
  ...
  [110 101 104]
  [102  92  93]
  [ 94  83  81]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0002.jpg
298,12,"[[[ 26  50  84]
  [ 37  58  89]
  [ 56  71 100]
  ...
  [128 105 121]
  [129 106 132]
  [127 104 130]]

 [[ 25  48  80]
  [ 38  57  87]
  [ 60  74 101]
  ...
  [133 110 126]
  [131 108 134]
  [129 106 132]]

 [[ 24  43  73]
  [ 39  56  84]
  [ 65  75 102]
  ...
  [139 116 132]
  [131 112 134]
  [129 110 132]]

 ...

 [[  0  33  64]
  [  1  34  65]
  [  2  35  66]
  ...
  [153 142 148]
  [167 151 162]
  [167 151 162]]

 [[  0  34  62]
  [  1  35  63]
  [  3  37  65]
  ...
  [162 152 160]
  [170 154 165]
  [170 154 165]]

 [[  1  35  63]
  [  2  36  64]
  [  3  37  65]
  ...
  [178 171 178]
  [168 154 167]
  [168 154 167]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0003.jpg
299,13,"[[[122 144 142]
  [144 166 164]
  [161 183 181]
  ...
  [228 248 247]
  [231 251 250]
  [235 255 254]]

 [[135 157 155]
  [156 178 176]
  [171 193 191]
  ...
  [227 247 246]
  [230 250 249]
  [232 252 251]]

 [[148 170 168]
  [168 190 188]
  [181 203 201]
  ...
  [167 189 187]
  [169 191 189]
  [171 193 191]]

 ...

 [[ 90  98  87]
  [115 123 112]
  [135 143 132]
  ...
  [215 255 247]
  [217 255 249]
  [218 255 250]]

 [[ 78  85  77]
  [ 98 105  97]
  [121 128 120]
  ...
  [224 255 251]
  [224 255 251]
  [224 255 251]]

 [[ 78  85  77]
  [ 98 105  97]
  [121 128 120]
  ...
  [224 255 251]
  [224 255 251]
  [224 255 251]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0017.jpg
300,14,"[[[ 50  43  27]
  [ 53  45  32]
  [ 51  43  30]
  ...
  [ 26  30  33]
  [ 34  38  41]
  [ 40  44  47]]

 [[ 52  44  31]
  [ 59  51  38]
  [ 63  55  42]
  ...
  [ 20  24  27]
  [ 29  33  36]
  [ 39  43  46]]

 [[ 55  47  36]
  [ 63  55  44]
  [ 67  59  48]
  ...
  [ 15  19  22]
  [ 25  29  32]
  [ 40  44  47]]

 ...

 [[146 152 150]
  [147 153 151]
  [149 155 153]
  ...
  [130 141 133]
  [131 142 134]
  [131 142 134]]

 [[146 152 150]
  [147 153 151]
  [149 155 153]
  ...
  [129 140 132]
  [129 140 132]
  [129 140 132]]

 [[147 153 151]
  [148 154 152]
  [150 156 154]
  ...
  [129 140 132]
  [129 140 132]
  [129 140 132]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0001.jpg
301,15,"[[[192 192 192]
  [192 192 192]
  [192 192 192]
  ...
  [192 192 192]
  [192 192 192]
  [192 192 192]]

 [[192 192 192]
  [192 192 192]
  [192 192 192]
  ...
  [192 192 192]
  [192 192 192]
  [192 192 192]]

 [[192 192 192]
  [192 192 192]
  [192 192 192]
  ...
  [192 192 192]
  [192 192 192]
  [192 192 192]]

 ...

 [[192 192 192]
  [192 192 192]
  [192 192 192]
  ...
  [192 192 192]
  [192 192 192]
  [192 192 192]]

 [[192 192 192]
  [192 192 192]
  [192 192 192]
  ...
  [192 192 192]
  [192 192 192]
  [192 192 192]]

 [[192 192 192]
  [192 192 192]
  [192 192 192]
  ...
  [192 192 192]
  [192 192 192]
  [192 192 192]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0015.jpg
302,16,"[[[242 242 242]
  [242 242 242]
  [242 242 242]
  ...
  [231 226 230]
  [239 233 237]
  [239 233 237]]

 [[242 242 242]
  [242 242 242]
  [242 242 242]
  ...
  [232 227 231]
  [239 233 237]
  [239 233 237]]

 [[242 242 242]
  [242 242 242]
  [242 242 242]
  ...
  [233 228 232]
  [239 233 237]
  [239 233 237]]

 ...

 [[140 151 155]
  [140 151 155]
  [139 150 154]
  ...
  [195 201 199]
  [203 209 207]
  [203 209 207]]

 [[135 146 148]
  [136 147 149]
  [137 148 150]
  ...
  [195 201 199]
  [203 209 207]
  [203 209 207]]

 [[161 171 172]
  [158 168 169]
  [155 165 166]
  ...
  [192 198 196]
  [199 205 203]
  [202 208 206]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0029.jpg
303,17,"[[[123 132 101]
  [120 129  98]
  [117 126  95]
  ...
  [117 124  91]
  [115 122  89]
  [113 120  87]]

 [[117 126  95]
  [116 125  94]
  [115 124  93]
  ...
  [116 123  90]
  [115 122  89]
  [114 121  88]]

 [[114 123  92]
  [114 123  92]
  [115 124  93]
  ...
  [114 121  87]
  [114 121  87]
  [113 120  86]]

 ...

 [[102 107  49]
  [113 112  68]
  [ 91  81  56]
  ...
  [133 151 103]
  [106 117  61]
  [ 85  93  46]]

 [[108 115  63]
  [128 129  87]
  [107 100  72]
  ...
  [140 160 109]
  [123 136  80]
  [ 95 105  55]]

 [[106 109  64]
  [131 129  90]
  [118 109  76]
  ...
  [139 159 106]
  [131 142  82]
  [101 111  59]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0028.jpg
304,18,"[[[ 84  67  57]
  [109  92  82]
  [191 174 164]
  ...
  [ 12  11  19]
  [ 24  21  28]
  [ 13  11  16]]

 [[166 152 141]
  [147 130 120]
  [175 158 148]
  ...
  [ 12  11  19]
  [ 15  12  19]
  [ 12  10  15]]

 [[236 222 211]
  [221 207 196]
  [200 186 175]
  ...
  [ 14  13  21]
  [ 12  11  17]
  [ 25  23  28]]

 ...

 [[ 43  51  64]
  [ 29  35  47]
  [ 23  29  41]
  ...
  [ 55  42  59]
  [ 77  62  81]
  [ 68  50  72]]

 [[ 43  53  65]
  [ 39  49  61]
  [ 42  50  63]
  ...
  [104  91 109]
  [ 66  51  72]
  [ 51  36  59]]

 [[ 45  57  71]
  [ 55  67  81]
  [ 68  78  90]
  ...
  [149 138 155]
  [ 67  54  74]
  [ 56  40  66]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0014.jpg
305,19,"[[[28 31 14]
  [18 21  2]
  [23 27  4]
  ...
  [ 7  0  0]
  [15  5  3]
  [36 25 23]]

 [[19 23  8]
  [14 18  1]
  [25 28  9]
  ...
  [18  8  7]
  [20 10  8]
  [30 19 17]]

 [[15 21 11]
  [18 24 12]
  [37 41 27]
  ...
  [20 10  9]
  [23 13 12]
  [30 19 17]]

 ...

 [[28 30 42]
  [28 30 42]
  [31 33 45]
  ...
  [34 36 48]
  [30 32 44]
  [26 28 40]]

 [[29 31 43]
  [26 28 40]
  [26 28 40]
  ...
  [66 68 80]
  [64 66 78]
  [62 64 76]]

 [[31 33 45]
  [25 27 39]
  [21 23 35]
  ...
  [45 47 59]
  [45 47 59]
  [45 47 59]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0049.jpg
306,20,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0048.jpg
307,21,"[[[211 197 184]
  [210 196 183]
  [209 195 182]
  ...
  [168 149 132]
  [159 140 123]
  [169 150 133]]

 [[212 199 183]
  [212 199 183]
  [212 199 183]
  ...
  [166 147 130]
  [156 137 120]
  [150 131 114]]

 [[213 197 181]
  [212 199 182]
  [212 199 182]
  ...
  [164 145 128]
  [155 136 119]
  [135 116  99]]

 ...

 [[204 193 175]
  [207 196 178]
  [211 199 183]
  ...
  [163 150 134]
  [173 160 144]
  [177 164 148]]

 [[204 193 175]
  [207 196 178]
  [210 198 182]
  ...
  [150 137 121]
  [159 146 130]
  [164 151 135]]

 [[196 185 167]
  [198 187 169]
  [201 189 173]
  ...
  [146 133 117]
  [154 141 125]
  [159 146 130]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0046.jpg
308,22,"[[[ 18  16  56]
  [  2   0  39]
  [  0   0  37]
  ...
  [ 68  74 106]
  [ 19  24  56]
  [  6  11  43]]

 [[ 10   8  48]
  [  3   1  41]
  [  2   0  39]
  ...
  [ 57  63  95]
  [ 37  42  74]
  [ 38  43  75]]

 [[ 30  28  68]
  [ 24  22  62]
  [ 17  15  54]
  ...
  [ 84  89 121]
  [ 68  73 105]
  [ 58  63  93]]

 ...

 [[132 163 191]
  [154 185 213]
  [162 193 221]
  ...
  [ 88 105 149]
  [ 54  71 115]
  [ 45  59 104]]

 [[144 175 203]
  [163 194 222]
  [165 196 224]
  ...
  [101 118 162]
  [ 69  86 130]
  [ 62  76 121]]

 [[148 179 207]
  [166 197 225]
  [164 195 223]
  ...
  [122 139 183]
  [ 94 111 155]
  [ 89 103 148]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0052.jpg
309,23,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0053.jpg
310,24,"[[[ 78  68  58]
  [100  90  80]
  [ 81  71  61]
  ...
  [ 92  67  60]
  [114  85  79]
  [109  80  74]]

 [[ 80  70  60]
  [ 80  70  60]
  [ 75  65  55]
  ...
  [112  85  78]
  [133 104  98]
  [125  94  89]]

 [[ 71  61  51]
  [ 82  72  62]
  [ 82  72  62]
  ...
  [112  83  77]
  [145 114 109]
  [136 103  98]]

 ...

 [[ 74  65  60]
  [ 64  55  50]
  [ 52  43  38]
  ...
  [104  91  74]
  [102  89  72]
  [ 98  85  69]]

 [[ 77  68  63]
  [ 70  61  56]
  [ 63  54  49]
  ...
  [105  89  73]
  [ 98  85  68]
  [ 93  80  64]]

 [[ 75  66  61]
  [ 66  57  52]
  [ 60  51  46]
  ...
  [103  87  71]
  [ 95  79  63]
  [ 89  76  60]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0047.jpg
311,25,"[[[236 241 244]
  [247 252 255]
  [243 248 251]
  ...
  [175 176 170]
  [181 182 176]
  [252 253 247]]

 [[175 183 185]
  [189 197 199]
  [208 216 218]
  ...
  [175 176 170]
  [225 226 220]
  [254 255 249]]

 [[140 150 151]
  [172 182 183]
  [186 196 197]
  ...
  [183 186 179]
  [228 231 224]
  [252 255 248]]

 ...

 [[232 238 234]
  [219 225 221]
  [207 213 209]
  ...
  [218 224 220]
  [232 237 233]
  [250 255 251]]

 [[228 234 230]
  [209 215 211]
  [210 216 212]
  ...
  [223 225 222]
  [227 229 226]
  [237 239 236]]

 [[234 239 235]
  [206 211 207]
  [218 224 220]
  ...
  [238 238 236]
  [242 242 240]
  [255 255 253]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0051.jpg
312,26,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0045.jpg
313,27,"[[[250 255 246]
  [204 210 200]
  [187 193 183]
  ...
  [  8   8   0]
  [248 249 233]
  [249 251 230]]

 [[250 255 246]
  [184 190 180]
  [168 174 164]
  ...
  [  8   8   0]
  [248 249 233]
  [249 251 230]]

 [[245 251 241]
  [178 184 174]
  [170 176 166]
  ...
  [  8   8   0]
  [248 249 233]
  [249 251 230]]

 ...

 [[255 251 213]
  [255 252 211]
  [255 252 211]
  ...
  [172 172 172]
  [ 83  83  83]
  [248 248 248]]

 [[255 251 213]
  [255 252 211]
  [255 252 211]
  ...
  [ 46  46  46]
  [248 248 248]
  [141 141 141]]

 [[255 251 213]
  [255 252 211]
  [255 252 211]
  ...
  [107 107 107]
  [220 220 220]
  [130 130 130]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0044.jpg
314,28,"[[[121 115  83]
  [119 112  83]
  [109 103  77]
  ...
  [ 78  77  56]
  [144 142 121]
  [139 136 117]]

 [[116 109  80]
  [134 127  99]
  [117 111  85]
  ...
  [103 102  81]
  [106 104  83]
  [167 165 144]]

 [[142 135 107]
  [131 124  98]
  [147 141 119]
  ...
  [ 72  70  47]
  [119 117  94]
  [109 107  84]]

 ...

 [[ 62  58  55]
  [ 50  47  42]
  [ 45  42  35]
  ...
  [ 28  29  11]
  [ 20  21   3]
  [  3   2   0]]

 [[ 33  31  19]
  [ 25  22  13]
  [ 23  20  11]
  ...
  [ 16  14  15]
  [  1   1   1]
  [  3   3   1]]

 [[ 30  28  16]
  [ 22  19  10]
  [ 22  19  10]
  ...
  [ 16  14  15]
  [  1   1   1]
  [  3   3   1]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0050.jpg
315,29,"[[[183 171 155]
  [154 142 126]
  [159 150 133]
  ...
  [215 217 230]
  [209 211 226]
  [201 203 218]]

 [[171 159 143]
  [159 150 133]
  [165 158 140]
  ...
  [216 218 231]
  [208 210 223]
  [199 201 216]]

 [[109 101  88]
  [138 130 117]
  [153 147 133]
  ...
  [217 219 232]
  [208 210 223]
  [196 198 213]]

 ...

 [[ 37  42  64]
  [ 51  56  78]
  [ 19  24  46]
  ...
  [ 11   1   2]
  [ 10   0   1]
  [  9   0   0]]

 [[ 49  54  76]
  [ 28  33  55]
  [ 35  40  62]
  ...
  [ 14   4   5]
  [ 14   4   5]
  [ 13   3   4]]

 [[ 46  51  73]
  [ 30  35  57]
  [ 38  43  65]
  ...
  [ 14   4   5]
  [ 14   4   5]
  [ 13   3   4]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0054.jpg
316,30,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0040.jpg
317,31,"[[[164 138 101]
  [166 140 105]
  [166 140 105]
  ...
  [ 13   9   8]
  [ 13   7   7]
  [ 16   6   5]]

 [[125  99  62]
  [128 102  67]
  [134 108  73]
  ...
  [  1   0   0]
  [  4   0   0]
  [  6   0   0]]

 [[130 104  67]
  [129 103  68]
  [133 107  72]
  ...
  [  5   3   4]
  [  7   3   2]
  [  9   3   3]]

 ...

 [[  7   6  12]
  [  7   8  13]
  [  9  10  15]
  ...
  [123 118 138]
  [120 115 137]
  [123 118 140]]

 [[  2   1   7]
  [  3   4   9]
  [  4   5  10]
  ...
  [130 125 145]
  [124 119 141]
  [122 117 139]]

 [[  0   0   5]
  [  0   0   5]
  [  1   2   7]
  ...
  [130 125 145]
  [122 117 139]
  [116 111 133]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0041.jpg
318,32,"[[[ 13  33   0]
  [155 175 126]
  [142 160 112]
  ...
  [213 229 200]
  [ 77  95  55]
  [221 241 192]]

 [[  0  12   0]
  [152 172 123]
  [114 132  84]
  ...
  [ 23  39  12]
  [ 72  90  52]
  [111 130  84]]

 [[123 143  94]
  [160 179 133]
  [168 185 140]
  ...
  [ 24  40  13]
  [121 139 101]
  [ 88 107  61]]

 ...

 [[135 166  63]
  [ 95 126  23]
  [150 181  78]
  ...
  [103 119  74]
  [150 162 124]
  [113 125  89]]

 [[163 195  88]
  [119 151  44]
  [157 189  82]
  ...
  [119 135  90]
  [166 178 138]
  [ 88 100  62]]

 [[133 166  53]
  [147 179  68]
  [208 240 131]
  ...
  [136 152 105]
  [148 161 118]
  [240 252 212]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0055.jpg
319,33,"[[[ 24  27  44]
  [ 35  38  53]
  [ 42  44  57]
  ...
  [ 16  15  23]
  [  8   7  15]
  [  7   5  16]]

 [[ 36  39  56]
  [ 44  47  62]
  [ 49  51  64]
  ...
  [ 20  19  25]
  [ 14  13  21]
  [ 15  13  24]]

 [[ 34  40  54]
  [ 39  43  55]
  [ 43  45  57]
  ...
  [ 15  14  20]
  [ 13  12  20]
  [ 17  15  26]]

 ...

 [[ 70  89  83]
  [100 119 113]
  [118 137 131]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[ 49  66  60]
  [ 53  70  64]
  [102 119 113]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[ 22  39  33]
  [ 20  35  30]
  [ 64  79  74]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0043.jpg
320,34,"[[[171  67  42]
  [198 108  84]
  [140  74  50]
  ...
  [138 135 120]
  [145 142 127]
  [150 148 135]]

 [[147  68  55]
  [ 73   3   0]
  [ 66  14   0]
  ...
  [120 117 102]
  [183 179 167]
  [213 211 199]]

 [[ 74  29  36]
  [ 93  52  56]
  [ 47  13  12]
  ...
  [ 75  71  60]
  [141 139 127]
  [178 175 166]]

 ...

 [[177 179 157]
  [176 178 156]
  [182 184 162]
  ...
  [161 161 153]
  [132 133 127]
  [ 43  44  38]]

 [[145 147 125]
  [143 145 123]
  [147 149 127]
  ...
  [215 216 208]
  [172 173 165]
  [ 98 101  94]]

 [[199 201 179]
  [194 196 174]
  [190 192 170]
  ...
  [156 157 149]
  [170 171 163]
  [146 149 142]]]",crab,4,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/crab/crab_0057.jpg
