,Encoding,image_size,red_ch_intensity,green_ch_intensity,blue_ch_intensity,gray_intensity,aspect_ratio,red_ch_std,green_ch_std,blue_ch_std,gray_std,red_ch_skew,green_ch_skew,blue_ch_skew,gray_skew,red_ch_kurt,green_ch_kurt,blue_ch_kurt,gray_kurt,low_contrast,bag_of_words_01,bag_of_words_02,bag_of_words_03,bag_of_words_04,bag_of_words_05,bag_of_words_06,bag_of_words_07,bag_of_words_08,bag_of_words_09,bag_of_words_10,bag_of_words_11,bag_of_words_12,bag_of_words_13,bag_of_words_14,bag_of_words_15,bag_of_words_16,bag_of_words_17,bag_of_words_18,bag_of_words_19,bag_of_words_20
225,3,124773,25.67947392464716,33.624966939962974,37.24986174893607,0.1262662925095503,0.9521531100478469,19.49280056345368,22.65189233072196,23.677489029304358,0.08598044678445814,6.946988444543716,5.883502194114749,5.262668128202865,6.075273020671339,61.73956444255877,44.63985890167554,37.86850473494127,47.47155630080318,1,-0.7929788809730275,-0.6038602049593267,-0.5529917968909984,-0.805326746777943,-0.3679442153111922,-0.37195271546224157,-0.28968269978680483,-0.4609706963028568,-0.482764365867047,-0.42962879815419286,-0.32263178634203066,-0.5884117388738189,-0.5657470833838495,-0.710020012644073,-0.37994446069878635,-0.46269787230796783,-0.40172584693899743,-0.2744555328007247,-0.3889948768130223,-0.26442603578004475
226,3,93000,97.90751612903226,74.22464516129033,106.70161290322581,0.3199954690828589,0.775,36.40396373701453,35.748958735612725,37.731018265268524,0.14008797050767927,2.3059388973231543,2.746419841703186,1.970901547476244,2.609420688604151,5.68333574573613,7.728024314599779,3.429244708281278,6.995809889914181,1,-0.7766138518202403,-0.6038602049593267,-0.5529917968909984,-0.763547620973025,-0.3731801795048431,-0.37195271546224157,-0.28968269978680483,-0.45250325439928235,-0.482764365867047,-0.4364992337514467,-0.32263178634203066,-0.5884117388738189,-0.5657470833838495,-0.6795929002424641,-0.37994446069878635,-0.46269787230796783,-0.40172584693899743,-0.2744555328007247,-0.39522513717236313,-0.26442603578004475
227,3,398700,70.13267870579384,21.027351392024077,10.272385252069226,0.12034039367650748,0.6772009029345373,52.58685140918339,27.5623184142931,19.2057325539433,0.12027621052820173,0.41190867967203015,3.180213350928239,7.1365087499039035,2.22337781890666,-0.5419576686570826,16.360253521109584,66.72827875570918,8.853461423224463,1,-0.7275187643618789,-0.5792058102350326,-0.5427577736728223,-0.791400371509637,-0.36270825111754135,-0.37195271546224157,-0.28968269978680483,-0.4609706963028568,-0.47424643010554857,-0.42962879815419286,-0.32263178634203066,-0.5764532518172547,-0.5657470833838495,-0.710020012644073,-0.3728278509914279,-0.46269787230796783,-0.40172584693899743,-0.2744555328007247,-0.3453830542976363,-0.26442603578004475
228,3,144750,29.512829015544042,29.512829015544042,29.512829015544042,0.11573658437468252,0.772,19.292171119509675,19.292171119509675,19.292171119509675,0.07565557301768498,4.9352977978959025,4.9352977978959025,4.9352977978959025,4.935297797895904,35.272224239605436,35.272224239605436,35.272224239605436,35.272224239605464,1,-0.7929788809730275,-0.6038602049593267,-0.5529917968909984,-0.805326746777943,-0.006662685949282549,-0.37195271546224157,-0.28968269978680483,-0.4609706963028568,-0.4912823016285455,-0.4364992337514467,-0.32263178634203066,-0.5884117388738189,-0.5657470833838495,-0.710020012644073,-0.37994446069878635,-0.46269787230796783,-0.40172584693899743,-0.2744555328007247,-0.3889948768130223,-0.26442603578004475
229,3,240750,40.56819937694704,22.61143925233645,48.481732087227414,0.11095097604788955,1.284,43.76432653650566,39.240179659031895,47.15464235435205,0.15827525248449203,2.9103278196669513,3.463754211553494,2.3833235894452254,3.2654939560058756,8.826634917254824,12.709766187729214,5.440841851581579,11.269393702897613,0,-0.7111537352090918,-0.5915330075971796,-0.5427577736728223,-0.693915744631495,-0.336528430149287,-0.37195271546224157,-0.28968269978680483,-0.4609706963028568,-0.4401746870595546,-0.40901749136243126,-0.3162050118529741,-0.5764532518172547,-0.5475608844683751,-0.6643793440416597,-0.35859463157671095,-0.44579633533963475,-0.40172584693899743,-0.2639730138187049,-0.39522513717236313,-0.2596947986873538
230,3,196500,47.665572519083966,52.220641221374045,46.70824427480916,0.19943233451878462,1.048,35.97218292680541,48.86053548763514,43.98369589462688,0.1781884718966371,1.528653316867972,1.7274376688961421,1.5714065384653104,1.6479928820847924,3.1393062157542717,3.1983834686669654,2.666980102471795,2.8973303162681017,0,-0.7929788809730275,-0.5668786128728855,-0.512055704018294,-0.805326746777943,-0.18468546853341195,-0.3602598127477501,-0.28968269978680483,-0.4016986029778355,-0.47424643010554857,-0.42962879815419286,-0.32263178634203066,-0.5644947647606906,-0.5657470833838495,-0.710020012644073,-0.3657112412840694,-0.4373455668554682,-0.3900989079523612,-0.2744555328007247,0.05958386905951891,-0.2596947986873538
231,3,752400,15.288014354066986,22.268010366826157,32.631742424242425,0.08443916194295903,0.6966666666666667,16.44682645264521,18.344920958911985,17.584062975544448,0.06984688405802897,7.116006863586995,4.913312317342986,5.023386372827355,5.3674632068426185,84.21932257640424,48.18138572014375,51.09344918489673,55.24029947556158,1,-0.7275187643618789,-0.5052426260621502,-0.4199494950547094,-0.791400371509637,-0.14279775498420502,-0.3485669100332586,-0.2742138559154471,-0.43556837059213344,-0.20167248573759705,-0.2922200862091153,-0.3162050118529741,-0.5286193035909982,-0.39297819368684345,-0.6643793440416597,-0.3230115830399186,-0.4373455668554682,-0.3900989079523612,-0.23252545687264545,-0.2643896696262053,-0.17453253101891594
232,3,447480,3.7936712255296325,3.7936712255296325,3.7936712255296325,0.01487714206090052,0.7704545454545455,15.300706691928918,15.300706691928918,15.300706691928918,0.06000277134089771,8.037843274271474,8.037843274271474,8.037843274271474,8.037843274271475,86.85123674350662,86.85123674350662,86.85123674350662,86.85123674350666,1,-0.7929788809730275,-0.6038602049593267,-0.5529917968909984,-0.805326746777943,0.11900045469833821,-0.37195271546224157,-0.28968269978680483,-0.4609706963028568,-0.4912823016285455,-0.4364992337514467,-0.32263178634203066,-0.5884117388738189,-0.5657470833838495,-0.710020012644073,-0.37994446069878635,-0.46269787230796783,-0.40172584693899743,-0.2744555328007247,-0.357843575016318,-0.26442603578004475
233,3,282975,10.905655976676385,19.639787967134907,31.7531195335277,0.07316531813764467,0.8017492711370262,13.671692295991484,14.375735688249792,15.2059399077082,0.055655972702902394,6.591887734061955,5.519849440149341,4.912974179799612,5.794016443561709,77.31020990858853,61.405650016309565,51.072161240600394,65.17938578220362,1,-0.7929788809730275,-0.6038602049593267,-0.5529917968909984,-0.805326746777943,-0.33129246595563616,-0.37195271546224157,-0.28968269978680483,-0.4609706963028568,-0.47424643010554857,-0.42962879815419286,-0.32263178634203066,-0.5884117388738189,-0.5657470833838495,-0.6948064564432685,-0.3657112412840694,-0.46269787230796783,-0.40172584693899743,-0.2744555328007247,-0.3329225335789546,-0.26442603578004475
234,3,1015680,85.13261460302458,49.28276228733459,67.14828095463137,0.22819199921698358,0.8265625,24.500958655530855,23.58805814151998,26.37883520165215,0.09341877696726421,2.9576975297525405,3.3694450063552526,2.505588893433754,3.189481763407408,11.736425517818798,15.828799047178531,8.433378338064454,14.110562890851472,1,-0.7766138518202403,-0.5915330075971796,-0.5427577736728223,-0.805326746777943,-0.3679442153111922,-0.37195271546224157,-0.28452641849635224,-0.45250325439928235,-0.46572849434405006,-0.3746653133761618,-0.32263178634203066,-0.5764532518172547,-0.5384677850106381,-0.710020012644073,-0.3728278509914279,-0.4373455668554682,-0.40172584693899743,-0.2115604189086058,-0.3453830542976363,-0.21238242776044386
235,3,133620,13.73163448585541,19.680354737314772,59.05727436012573,0.08335422583797775,0.648854961832061,28.45920169928852,31.68767096959344,59.44650572533735,0.1255681061351645,4.661085777423573,3.3396175219429134,0.766921776544068,3.171436886205226,27.430079533076743,15.482247071745963,-0.4588038067411859,14.264672255364271,1,-0.7766138518202403,-0.5915330075971796,-0.5529917968909984,-0.763547620973025,-0.3574722869238905,-0.37195271546224157,-0.28968269978680483,-0.43556837059213344,-0.4572105585825516,-0.36779487777890796,-0.32263178634203066,-0.5525362777041264,-0.5475608844683751,-0.6948064564432685,-0.3657112412840694,-0.46269787230796783,-0.40172584693899743,-0.22728419738163555,-0.2643896696262053,-0.24550108740928078
236,3,516000,32.306593023255815,37.78308139534884,31.962401162790698,0.1419594375353397,0.688,18.643738602817404,16.374294014048086,13.897372984212671,0.06468090673266119,0.2148072884712929,-0.17171737804834078,0.5371140462471028,-0.019101226295074384,2.1877475700901954,5.559330425157405,11.54394868360745,5.04096320523414,1,-0.7766138518202403,-0.6038602049593267,-0.5529917968909984,-0.805326746777943,-0.34176439434293787,-0.37195271546224157,-0.28968269978680483,-0.4609706963028568,-0.482764365867047,-0.4364992337514467,-0.32263178634203066,-0.5884117388738189,-0.5657470833838495,-0.710020012644073,-0.3728278509914279,-0.46269787230796783,-0.40172584693899743,-0.2744555328007247,-0.3765343560943406,-0.26442603578004475
237,3,538389,65.89723229857965,60.855953594891425,58.75292400104757,0.24225724268905502,1.332425068119891,38.00347832173072,28.380733538972294,25.46610776692406,0.11757159166839148,2.2910060855081085,3.292097303990427,3.7209447852778097,3.0473213049305645,4.84938163556227,11.546271416004059,15.06798948878156,9.762243696351563,1,-0.7929788809730275,-0.6038602049593267,-0.5529917968909984,-0.805326746777943,-0.3679442153111922,-0.37195271546224157,-0.28968269978680483,-0.4609706963028568,-0.4912823016285455,-0.4364992337514467,-0.32263178634203066,-0.5884117388738189,-0.5657470833838495,-0.710020012644073,-0.37994446069878635,-0.46269787230796783,-0.40172584693899743,-0.2744555328007247,-0.39522513717236313,-0.26442603578004475
238,3,199176,18.235133751054345,26.021448367273166,31.655093987227378,0.09714918572755044,0.561046511627907,15.635604885084842,21.30383764197829,35.38139608461565,0.0769666439226253,7.944572058611357,4.4063044647810745,3.2447034102599126,4.74702312590864,75.36352526614384,22.658949930906736,9.654189993162413,27.475001010783807,1,-0.7766138518202403,-0.6038602049593267,-0.5529917968909984,-0.791400371509637,-0.336528430149287,-0.37195271546224157,-0.28968269978680483,-0.45250325439928235,-0.4912823016285455,-0.42962879815419286,-0.32263178634203066,-0.5764532518172547,-0.5657470833838495,-0.6339522316400508,-0.3230115830399186,-0.46269787230796783,-0.40172584693899743,-0.2744555328007247,-0.3765343560943406,-0.26442603578004475
239,3,174600,89.37567010309279,74.25316151202749,96.65273195876289,0.3101243279091705,1.5463917525773196,33.612054055287466,33.46018763652572,41.02454766888655,0.13333357877099858,0.920367256304388,0.9298017174253007,0.9567038655867212,0.9302136361956014,0.6616634047747367,0.7435599017690753,0.4813007517420047,0.6925442092932945,1,-0.7929788809730275,-0.6038602049593267,-0.5529917968909984,-0.805326746777943,-0.3679442153111922,-0.37195271546224157,-0.28968269978680483,-0.4609706963028568,-0.4912823016285455,-0.42962879815419286,-0.32263178634203066,-0.5884117388738189,-0.5657470833838495,-0.710020012644073,-0.37994446069878635,-0.46269787230796783,-0.40172584693899743,-0.2744555328007247,-0.3889948768130223,-0.26442603578004475
240,3,152100,22.14915187376726,28.212998027613413,29.604497041420117,0.10597944234830026,0.75,55.477056421745296,59.89537999758598,62.826879851283586,0.23154905646468293,2.830254798385246,2.448191861787146,2.414797113741029,2.5238152319951914,6.897124772194312,4.770765279560666,4.613485208644568,5.170818629387597,0,-0.7275187643618789,-0.6038602049593267,-0.5529917968909984,-0.7774739962413311,-0.37841614369849397,-0.37195271546224157,-0.28968269978680483,-0.4609706963028568,-0.47424643010554857,-0.3884061845706696,-0.32263178634203066,-0.5884117388738189,-0.5657470833838495,-0.6795929002424641,-0.35859463157671095,-0.46269787230796783,-0.40172584693899743,-0.2744555328007247,-0.3889948768130223,-0.26442603578004475
241,3,337725,73.27774372640462,58.07242282922496,47.17855651787697,0.2373259049365782,1.3859649122807018,32.794559108875305,28.235535864541966,22.73922922460057,0.11271094730412984,-0.3426773100406274,-0.022612571938433943,-0.12095832911598117,-0.10336727040007583,-0.40299778974148825,-0.4372828681771219,-0.35196256845888385,-0.4441117446977163,1,-0.7111537352090918,-0.3449890603542383,-0.2357370771275401,-0.610357493021659,-0.18468546853341195,-0.3134882018897842,-0.09374401074960709,-0.2916218582313674,-0.3209235863985758,-0.31970182859813084,-0.07198758126882579,-0.3372835106859717,-0.19293000561662585,-0.49703022583281065,-0.344361412161994,-0.27678096565630367,-0.32615074352586193,-0.2115604189086058,-0.2581594092668644,-0.21238242776044386
242,3,391389,37.498263875581586,31.867901244030875,28.767504963092986,0.12878750875050893,1.6289752650176679,43.41157359775897,38.725604436935505,38.091531792691676,0.15445126203935744,2.37701163641421,2.687964748935057,2.5787955316602322,2.6227178667714983,6.808449933191554,9.693511193013228,8.631386119899599,9.058026535754264,0,-0.7766138518202403,-0.6038602049593267,-0.5529917968909984,-0.805326746777943,-0.3731801795048431,-0.35441336139050433,-0.28968269978680483,-0.4609706963028568,-0.482764365867047,-0.4364992337514467,-0.32263178634203066,-0.5884117388738189,-0.5566539839261123,-0.6491657878408552,-0.3657112412840694,-0.46269787230796783,-0.3959123774456793,-0.2744555328007247,-0.2893107110635687,-0.26442603578004475
243,3,616500,29.23815085158151,20.374900243309003,24.21766423357664,0.08837413443633417,0.822,25.0545709897594,20.6038933952682,19.421489825713113,0.08343904444813427,4.760641862534299,6.368504989138061,6.365010696503738,6.000659988210796,32.73111031250738,55.61504543262312,57.255458483110736,49.822072525939255,1,-0.7602488226674532,-0.6038602049593267,-0.5529917968909984,-0.805326746777943,0.2551355237332607,-0.37195271546224157,-0.28968269978680483,-0.4609706963028568,-0.482764365867047,-0.42962879815419286,-0.32263178634203066,-0.5884117388738189,-0.5657470833838495,-0.6948064564432685,-0.3728278509914279,-0.46269787230796783,-0.40172584693899743,-0.2744555328007247,-0.23323836782950103,-0.26442603578004475
244,3,703881,60.34011004701079,47.77514096843074,39.8969769037664,0.19559678928849694,0.6717428087986463,34.04029797616604,28.564404346698872,23.122306153327376,0.11474682293269726,0.18259236406275972,0.5420861098106753,0.48322258552587954,0.4428447444138952,-0.3326376429342912,0.5756147931289384,1.358719529507403,0.31369379765395156,1,-0.612963560292369,-0.23404428409491473,-0.15386489138213152,-0.6242838682899651,-0.13756179079055417,-0.2901023964608012,-0.11952541720186995,-0.3339590677492397,-0.29536977911408036,-0.38153574897341574,-0.07198758126882579,-0.24161561423345845,-0.07471971266604276,-0.4513895572303973,-0.33012819274727706,-0.31058403959296993,-0.3145238045392257,-0.19583664043557608,-0.17093576423609252,-0.20291995357506187
245,3,459360,27.300666144200626,23.691222570532915,28.019115726227795,0.09713831539789376,0.6645833333333333,17.652944126628316,20.9371879026841,21.86542013671713,0.07869123062173898,4.0559515632142995,3.89988228480922,4.042707406782397,3.9215703669315864,30.77643329232461,27.44227749564589,25.550367565925747,27.548694008290166,1,-0.7602488226674532,-0.6038602049593267,-0.5427577736728223,-0.805326746777943,-0.006662685949282549,-0.37195271546224157,-0.28968269978680483,-0.45250325439928235,-0.46572849434405006,-0.41588792695968513,-0.32263178634203066,-0.5884117388738189,-0.5657470833838495,-0.6643793440416597,-0.35859463157671095,-0.44579633533963475,-0.40172584693899743,-0.2744555328007247,-0.07125159848663894,-0.26442603578004475
246,3,72933,7.776520916457571,0.5622557689934597,12.700711612027478,0.01164890109455818,1.0662251655629138,28.52266290678537,1.7575650303247232,29.59116232481414,0.033974615257031035,5.106766491561075,5.093749021372619,2.6488959051084926,4.273667665386979,28.721745433883864,32.93592356724117,6.465184667967014,20.412905586320615,1,-0.7929788809730275,-0.6038602049593267,-0.5529917968909984,-0.805326746777943,-0.3679442153111922,-0.37195271546224157,-0.28968269978680483,-0.4609706963028568,-0.4912823016285455,-0.4364992337514467,-0.32263178634203066,-0.5884117388738189,-0.5657470833838495,-0.710020012644073,-0.37994446069878635,-0.46269787230796783,-0.40172584693899743,-0.2744555328007247,-0.39522513717236313,-0.26442603578004475
247,3,851256,131.03742000056388,99.1117807099157,74.90924469254843,0.4084352008326521,1.117063492063492,57.0303191567287,55.71608532362044,46.63726194730521,0.2159432848019224,-0.47655905793231695,-0.28082873630998895,-0.04612281809451065,-0.3058299011151446,-0.6395995845659606,-0.9151412602655862,-0.9569481946014227,-0.8750130560810017,1,-0.7602488226674532,-0.4559338366135619,-0.3278432860911248,-0.693915744631495,0.3546188434126271,-0.30764175053253845,-0.24327616817273168,-0.3339590677492397,-0.3549953294445698,-0.34718357098714636,-0.19409629656089997,-0.5047023294778699,-0.27476790073626034,-0.5578844506360284,-0.35859463157671095,-0.31058403959296993,-0.3900989079523612,-0.201077899926586,-0.2706199299855461,-0.21238242776044386
248,3,169176,18.22393247269116,21.095190807206695,27.84125407859271,0.08224093950191794,0.7969924812030075,26.22731547943919,30.42341264588903,31.804027265090397,0.11584139027441184,4.999652317534848,4.579199481604674,3.948359316333623,4.604650194635651,30.188000044362198,24.144759442541144,18.464337203954702,24.69852894691803,1,-0.7929788809730275,-0.5792058102350326,-0.5529917968909984,-0.805326746777943,-0.37841614369849397,-0.3602598127477501,-0.28452641849635224,-0.4271009286885589,-0.482764365867047,-0.41588792695968513,-0.29692468838580455,-0.5764532518172547,-0.5657470833838495,-0.6795929002424641,-0.3728278509914279,-0.4542471038238013,-0.40172584693899743,-0.2639730138187049,-0.3391527939382955,-0.22184490194582585
249,3,817920,14.40669014084507,15.167165492957746,18.594901701877934,0.05981452651489,0.665625,19.71134493807658,18.66413135515728,18.60957849605368,0.0735039007981666,3.683847358337034,4.4085198008127415,4.388130006315549,4.223797168868967,22.189523796209595,32.84652987382215,31.102675298266718,29.986362653655426,1,-0.7929788809730275,-0.6038602049593267,-0.5529917968909984,-0.805326746777943,-0.2789328240191275,-0.37195271546224157,-0.28968269978680483,-0.4609706963028568,-0.482764365867047,-0.4364992337514467,-0.32263178634203066,-0.5884117388738189,-0.5657470833838495,-0.710020012644073,-0.3728278509914279,-0.46269787230796783,-0.40172584693899743,-0.2744555328007247,-0.3329225335789546,-0.26442603578004475
250,3,484128,99.31878346222487,80.55247992266509,122.30395473924251,0.3433356892513599,0.6666666666666666,30.71652827401102,27.563674361936005,17.75689737950959,0.10430299363962113,0.5977965587270423,2.2163922295017198,1.475514257116951,1.8093667965021436,2.180430738467739,8.974538907500689,7.256273221733677,7.2291769528656875,1,-0.7929788809730275,-0.6038602049593267,-0.5529917968909984,-0.805326746777943,-0.27369685982547665,-0.37195271546224157,-0.28968269978680483,-0.4609706963028568,-0.482764365867047,-0.42962879815419286,-0.32263178634203066,-0.5884117388738189,-0.5657470833838495,-0.710020012644073,-0.3657112412840694,-0.46269787230796783,-0.3959123774456793,-0.2744555328007247,-0.3827646164536814,-0.26442603578004475
251,3,232200,70.84209302325581,88.86980620155039,106.5614857881137,0.3384881852915843,1.1627906976744187,75.5628333490278,72.0238586507938,71.56446014560557,0.2808125856352048,1.0870278409576737,0.6671522963165668,0.3255916923945622,0.7628293652383734,-0.24060074148335664,-0.7219191342739291,-1.0015398674195661,-0.5784527618888555,0,-0.7275187643618789,-0.6038602049593267,-0.5529917968909984,-0.791400371509637,-0.3731801795048431,-0.37195271546224157,-0.28968269978680483,-0.4609706963028568,-0.482764365867047,-0.4364992337514467,-0.32263178634203066,-0.5884117388738189,-0.5475608844683751,-0.6643793440416597,-0.37994446069878635,-0.46269787230796783,-0.40172584693899743,-0.2744555328007247,-0.39522513717236313,-0.26442603578004475
252,3,215100,79.17055788005578,62.68018131101813,90.59059972105997,0.26743814705608876,0.7966666666666666,69.35071011670723,71.56123566302117,45.399850156151444,0.26910657384052805,1.172230846665588,1.2120681086168705,1.5821621190870845,1.2250618080336546,0.04759679184863419,0.46616534133033793,1.676428585961328,0.4634954675931291,0,-0.7602488226674532,-0.5792058102350326,-0.5529917968909984,-0.805326746777943,-0.37841614369849397,-0.37195271546224157,-0.28968269978680483,-0.45250325439928235,-0.482764365867047,-0.42962879815419286,-0.32263178634203066,-0.5525362777041264,-0.5657470833838495,-0.710020012644073,-0.3728278509914279,-0.4542471038238013,-0.40172584693899743,-0.2744555328007247,-0.39522513717236313,-0.26442603578004475
253,3,258858,62.73189161625292,65.11774795447697,66.36035973390817,0.25372684624275044,0.5558375634517766,51.6287299698504,42.030842833661,36.32171153666834,0.16997410149386197,0.465121488702762,0.01959362312638579,-0.41425592671133415,0.11624536040378938,-0.9293510353455927,-0.9238771102208467,-0.30123754627812493,-0.9481221682982754,1,-0.6293285894451561,-0.5792058102350326,-0.501821680800118,-0.638210243558271,-0.35223632273023964,-0.37195271546224157,-0.28452641849635224,-0.45250325439928235,-0.4486926228210531,-0.41588792695968513,-0.32263178634203066,-0.516660816534434,-0.5111884866374266,-0.6339522316400508,-0.3728278509914279,-0.4204440298871351,-0.40172584693899743,-0.24824923534567517,-0.23946862818884188,-0.23603861322389882
254,3,631890,12.574998813084555,11.876598775103261,17.02062384275744,0.04861134506098884,0.5949579831932773,30.64811447502571,29.424863984347947,42.69760540516605,0.11925401489401159,3.6032817106404673,3.6580429501043876,3.350024898273106,3.563540911636173,16.73004263444177,17.498621400834107,12.031673561375646,16.187757202216424,1,-0.5475034436812204,-0.6038602049593267,-0.5222897272364702,-0.49894649087521104,-0.23180914627626972,-0.37195271546224157,-0.2742138559154471,-0.4440358124957079,-0.46572849434405006,-0.28534965061186146,-0.32263178634203066,-0.5884117388738189,-0.5566539839261123,-0.710020012644073,-0.3514780218693525,-0.4542471038238013,-0.40172584693899743,-0.25349049483668507,-0.3640738353756589,-0.22184490194582585
255,3,442800,166.55007452574526,161.0451219512195,195.65289972899728,0.6459221378473881,0.9225,34.83112976839762,28.02345652789883,56.087810398797075,0.10250498277541233,0.4006106835213232,-0.13002188777363208,-1.5724613675677699,-0.14472579954603682,-0.5122396952031862,0.2887552697934672,1.2440477358011135,0.3715495229698247,1,-0.31839303554220044,-0.5298970207864443,-0.5222897272364702,-0.471093740338599,-0.28940475240642927,-0.3251811046042757,-0.23296360559182652,-0.41016604488141,-0.4572105585825516,-0.422758362556939,-0.18766952207184343,-0.49274384242130564,-0.45662988989100356,-0.5578844506360284,-0.3657112412840694,-0.3950917244346354,-0.3145238045392257,-0.25873175432769496,-0.3889948768130223,-0.23130737613120783
256,3,184032,23.451242175273865,35.230372978612415,64.5781983568075,0.1366403368340033,1.3148148148148149,34.020881139440654,30.902286276198893,38.04278987591228,0.10937885497915154,2.433450276098751,1.91618414459873,0.8005376055767831,2.1439104685076815,6.261574363334198,6.169549262567376,0.6256855497242344,8.688070222535972,1,-0.7766138518202403,-0.6038602049593267,-0.5529917968909984,-0.763547620973025,-0.336528430149287,-0.37195271546224157,-0.28968269978680483,-0.4609706963028568,-0.47424643010554857,-0.42962879815419286,-0.32263178634203066,-0.5884117388738189,-0.5657470833838495,-0.710020012644073,-0.3514780218693525,-0.46269787230796783,-0.40172584693899743,-0.2744555328007247,-0.357843575016318,-0.26442603578004475
257,3,921600,22.080611979166665,22.080611979166665,22.080611979166665,0.08659063521241826,0.75,20.140158444698613,20.140158444698613,20.140158444698613,0.07898101350862201,6.851223282173515,6.851223282173515,6.851223282173515,6.851223282173521,65.84831646238852,65.84831646238852,65.84831646238852,65.84831646238852,1,-0.7929788809730275,-0.6038602049593267,-0.5529917968909984,-0.805326746777943,0.16088816824754512,-0.37195271546224157,-0.28968269978680483,-0.4609706963028568,-0.4912823016285455,-0.4364992337514467,-0.32263178634203066,-0.5884117388738189,-0.5657470833838495,-0.6948064564432685,-0.37994446069878635,-0.46269787230796783,-0.40172584693899743,-0.2744555328007247,-0.2955409714229095,-0.26442603578004475
258,3,234750,64.46046006389777,62.47017252396166,72.58355271565495,0.24949915034517317,1.252,42.26185678398282,23.99479466518829,32.33457920793048,0.10027628569449211,1.2224671416889257,2.382082581303145,0.09708984823897578,2.2909382934457794,1.7972014863273191,9.54552496028152,-0.1576852157158002,7.930568392101318,1,-0.7602488226674532,-0.5422242181485913,-0.512055704018294,-0.805326746777943,-0.21086528950166628,-0.3193346532470299,-0.23296360559182652,-0.3678288353635376,-0.3805491367290652,-0.28534965061186146,-0.11697500269222154,-0.4568683812516132,-0.5020953871796894,-0.6491657878408552,-0.15221295006331534,-0.3612886504979692,-0.34940462149913437,-0.24300797585466527,-0.23946862818884188,-0.22184490194582585
259,3,1159965,61.291347583763304,43.60105003168199,56.59590332466928,0.18940065562323002,0.6966442953020134,15.530523036414202,14.729507923786455,16.436881901860733,0.05869106632910857,4.70226321639666,4.749596453836731,3.1092776628906607,4.63496974290552,30.52286256824012,32.695166352954104,17.52568486243824,31.114731930036506,1,-0.7929788809730275,-0.6038602049593267,-0.5325237504546463,-0.791400371509637,-0.21086528950166628,-0.37195271546224157,-0.28968269978680483,-0.4609706963028568,-0.482764365867047,-0.4364992337514467,-0.32263178634203066,-0.5884117388738189,-0.5475608844683751,-0.710020012644073,-0.37994446069878635,-0.46269787230796783,-0.40172584693899743,-0.2744555328007247,-0.357843575016318,-0.26442603578004475
260,3,928800,48.00856912144703,72.54383720930232,144.39487403100776,0.2843551078254042,1.1627906976744187,21.409320541005545,20.19334364078143,21.90670953591274,0.07942674753570708,0.2309616891622715,0.17420323436620275,-0.3945029366006966,0.09615252242880477,3.53139544240923,3.039197114381862,0.0918011570891899,2.935685813448491,1,-0.7929788809730275,-0.5792058102350326,-0.512055704018294,-0.791400371509637,0.8939231553586663,-0.3602598127477501,-0.27937013720589965,-0.39323116107426104,-0.43165675129805614,-0.3884061845706696,-0.32263178634203066,-0.5764532518172547,-0.5384677850106381,-0.6795929002424641,-0.3657112412840694,-0.36973941898213575,-0.3842854384590431,-0.25873175432769496,-0.23946862818884188,-0.23130737613120783
261,3,499500,30.34300900900901,30.34300900900901,30.34300900900901,0.1189921921921922,0.666,37.778010781054796,37.778010781054796,37.778010781054796,0.1481490618864894,3.425434804992809,3.425434804992809,3.425434804992809,3.4254348049928107,15.101735239698147,15.101735239698147,15.101735239698147,15.10173523969815,0,-0.7929788809730275,-0.5545514155107384,-0.5427577736728223,-0.805326746777943,1.4751151808539122,-0.3602598127477501,-0.28968269978680483,-0.43556837059213344,-0.47424643010554857,-0.42962879815419286,-0.32263178634203066,-0.5525362777041264,-0.5384677850106381,-0.573098006836833,-0.3514780218693525,-0.4288947983713016,-0.3959123774456793,-0.2744555328007247,1.0190439643980098,-0.2407698503165898
262,3,339552,18.381361323155215,18.381361323155215,18.381361323155215,0.07208376989472633,0.6064814814814815,37.86815500129272,37.86815500129272,37.86815500129272,0.14850256863252045,3.1007916129909527,3.1007916129909527,3.1007916129909527,3.1007916129909545,11.314561166866886,11.314561166866886,11.314561166866886,11.314561166866891,1,-0.5802335019867947,-0.48058823133785605,-0.4506515647092377,-0.596431117753353,-0.30511264498738183,-0.37195271546224157,-0.28452641849635224,-0.41863348678498447,-0.3805491367290652,-0.3952766201679235,-0.32263178634203066,-0.48078535536474154,-0.3747919947713691,-0.6339522316400508,-0.33012819274727706,-0.41199326140296855,-0.3842854384590431,-0.2639730138187049,-0.3391527939382955,-0.25496356159466277
263,3,292950,55.45241167434716,43.190762928827446,58.412073732718895,0.1838973325341606,1.2544802867383513,73.78614157656084,57.39431013011165,39.39534640841099,0.2238433411958549,1.821408710503935,2.4002513416412063,1.5177944627137707,2.194836579073593,1.8199421369176436,4.875895867179136,2.8560999070035242,3.9082498388545144,0,0.09073269327747802,-0.36964345507853247,-0.2050350074730119,-0.025449731752807077,-0.299876680793731,-0.36610626410499586,-0.12468169849232252,-0.3508939515563887,-0.30388771487557886,-0.36779487777890796,-0.16838919860467383,-0.3014080495162792,-0.3293264974826833,-0.22318621421833046,-0.19491260830746615,-0.37819018746630234,-0.37265849947240687,-0.24824923534567517,-0.2519291489075236,-0.23603861322389882
